file_name,genre,mfcc_norm_0,mfcc_norm_1,mfcc_norm_2,mfcc_norm_3,mfcc_norm_4,mfcc_norm_5,mfcc_norm_6,mfcc_norm_7,mfcc_norm_8,mfcc_norm_9,mfcc_norm_10,mfcc_norm_11,mfcc_norm_12,mfcc_norm_13,mfcc_norm_14,mfcc_norm_15,mfcc_norm_16,mfcc_norm_17,mfcc_norm_18,mfcc_norm_19,mfcc_norm_20,mfcc_norm_21,mfcc_norm_22,mfcc_norm_23,mfcc_norm_24,mfcc_norm_25,mfcc_norm_26,mfcc_norm_27,mfcc_norm_28,mfcc_norm_29,mfcc_norm_30,mfcc_norm_31,mfcc_norm_32,mfcc_norm_33,mfcc_norm_34,mfcc_norm_35,mfcc_norm_36,mfcc_norm_37,mfcc_norm_38,mfcc_norm_39,mfcc_norm_40,mfcc_norm_41,mfcc_norm_42,mfcc_norm_43,mfcc_norm_44,mfcc_norm_45,mfcc_norm_46,mfcc_norm_47,mfcc_norm_48,mfcc_norm_49,mfcc_norm_50,mfcc_norm_51,mfcc_norm_52,mfcc_norm_53,mfcc_norm_54,mfcc_norm_55,mfcc_norm_56,mfcc_norm_57,mfcc_norm_58,mfcc_norm_59,mfcc_norm_60,mfcc_norm_61,mfcc_norm_62,mfcc_norm_63,mfcc_norm_64,mfcc_norm_65,mfcc_norm_66,mfcc_norm_67,mfcc_norm_68,mfcc_norm_69,mfcc_norm_70,mfcc_norm_71,mfcc_norm_72,mfcc_norm_73,mfcc_norm_74,mfcc_norm_75,mfcc_norm_76,mfcc_norm_77,mfcc_norm_78,mfcc_norm_79,mfcc_norm_80,mfcc_norm_81,mfcc_norm_82,mfcc_norm_83,mfcc_norm_84,mfcc_norm_85,mfcc_norm_86,mfcc_norm_87,mfcc_norm_88,mfcc_norm_89,mfcc_norm_90,genre_prob_blues,genre_prob_classical,genre_prob_country,genre_prob_disco,genre_prob_hiphop,genre_prob_jazz,genre_prob_metal,genre_prob_pop,genre_prob_reggae,genre_prob_rock,tempo_norm
blues.00000.wav,blues,0.7383006456557006,0.6899103425628135,0.7426130528475426,0.6835856684252415,0.22719028895114296,0.7305306091807052,0.05638270726931821,0.6018770762575119,0.668832651076714,0.448431601630286,0.5982326044279399,0.1473911161907979,0.434176898425215,0.24023558420353097,0.47394708280444947,0.5887592505774693,0.32414969709816766,0.46242098722338687,0.20197323882308615,0.30929660850108454,0.19747232684043786,0.6334877848607996,0.7053185393997982,0.42092732790914644,0.6524015167401231,0.27720642550628044,0.47522635687614107,0.08130542786010328,0.4401499989808221,0.5447677408351478,0.3369840102974626,0.4497115702514597,0.260518346721451,0.46054743288055505,0.0748674432105042,0.664516154448912,0.7216646941260634,0.39486851742000106,0.6823807810798719,0.27728159010127046,0.24433804716159782,0.17063025572321208,0.3192426977742949,0.5686224897091923,0.19643198078809607,0.30476438389596106,0.18845647529622925,0.48217824400219966,0.21540000818177132,0.5670063124127015,0.7484024477961214,0.44654457645547935,0.5630232738479448,0.2597675141578815,0.3936953421279928,0.2632694649531915,0.3593252601510012,0.64375227960609,0.24478583195247527,0.3535630013156016,0.2973022751674935,0.30151902488556814,0.15524091042698931,0.6272772523368741,0.7657425306396118,0.48561871776529003,0.6241824847179287,0.24922395214496926,0.5242952901274313,0.1502002482041773,0.40054933210567406,0.5754899818666903,0.22905261615389055,0.389203415094035,0.17152943938551518,0.3896146291153843,0.11254482657538908,0.6657377350862446,0.8181822432028996,0.36693685738158494,0.6690771751381291,0.2109866566753694,0.42203885079221864,0.13344735419614204,0.5463114279084189,0.6270891684361585,0.34885454147727973,0.5650665467139883,0.17245269421521223,0.34881031210807456,0.23025427065195145,0.8431624885295861,0.0013000851067129723,0.11956406769224023,0.0021643936155685047,0.001474661781826121,0.0036467717395230977,0.0013931706354465647,0.00038091429070259144,0.00040295945143558037,0.026510487156958425,0.36507936507936506
blues.00001.wav,blues,0.5813457796548123,0.4212932773402116,0.6489950774186735,0.5598507897417409,0.459845813577296,0.6384856147220174,0.051734773435056225,0.6178723752537629,0.5990432289646457,0.5838226408298922,0.61640411561362,0.2744470290522337,0.4591957697784786,0.23463829382923362,0.6607085897957266,0.5476603789640192,0.4599932002594784,0.6619722873051032,0.38563929165763655,0.19754482515769325,0.27265732224248496,0.5751134676021373,0.5255696421355629,0.45285199199361414,0.5809434905745055,0.43849003124437946,0.5361821308762731,0.06570042362078624,0.5642122777319183,0.5648054280781237,0.4868920636130575,0.5655892327988797,0.39514378518824955,0.5026447394065645,0.045414145171271514,0.7085529835441124,0.6637217555847601,0.5145979150943696,0.7257472012727426,0.4246434575635333,0.2406409769546216,0.1890465295613282,0.40752372155360717,0.3302804957955749,0.416782288607404,0.40917609341863237,0.5895710622151407,0.40569492585454975,0.24035251113478684,0.6775736014908069,0.7618967290102788,0.6253293157985138,0.6588173788397199,0.4856398405346136,0.48012040142953666,0.18247281158029593,0.40213719690894634,0.41106656401769925,0.3855069483229794,0.3818296884088053,0.6078283208372106,0.3864776941815273,0.13419325998306408,0.6500773919227014,0.5873407660070453,0.4990268465887634,0.655339384442222,0.388474670071222,0.43414701686266666,0.13851578882725812,0.46367255914614985,0.47786306894477,0.3204758891428421,0.4468743996239339,0.30249862241152187,0.39928382631994735,0.13515029286620422,0.5726838194916047,0.5385652868915783,0.47681538624022257,0.5645430265514201,0.42966794828410115,0.5100672109864598,0.17249244661241095,0.5878918699122462,0.583346822465415,0.34229071852568066,0.5957294157625891,0.29956066058861436,0.3424423394684955,0.12708736508561605,0.5428008813216437,8.632740775878601e-05,0.43408862841055135,0.0005675790007550228,0.0011245327569795209,0.00011462255185170289,2.867454701281306e-05,5.724123357483435e-05,0.005075211183748605,0.016056301586123582,0.052631578947368474
blues.00002.wav,blues,0.7768328240691005,0.565463647713243,0.7673728381508949,0.7290850349681027,0.27108965993111894,0.6149087799380436,0.0924124872793789,0.6889678872036891,0.4623290249850137,0.6139513917603503,0.6909904664028118,0.24471958161762583,0.19079097834621667,0.7673202916428189,0.4120159925810584,0.5033564651061159,0.39717483149197597,0.3912870678666751,0.30774377981292617,0.46161824159619,0.19817481434234285,0.5196427828573306,0.6768075424992392,0.595657437572055,0.5147851187515048,0.2531282320389065,0.7067630054051204,0.19941443249089247,0.3437599011841731,0.37785845264943696,0.4033452181346426,0.3476656367239184,0.252898614750679,0.4402517743165738,0.24491154834766377,0.7508517422076667,0.8015603945616245,0.6255822464173287,0.7469816771407327,0.21522743873769334,0.42695209490612507,0.23127746073507405,0.3351524237537483,0.4552423372595773,0.3636989199178625,0.32371151969742906,0.33289334327096937,0.4877682030991303,0.2982362315183813,0.5084485306803125,0.558349068575583,0.33837207095497035,0.5226137551164063,0.3847217003344698,0.11245794222177485,0.4723605486033673,0.38471185435285427,0.7097635986363848,0.4876774452667532,0.34869545914414424,0.23799538032436302,0.6941780369180224,0.489973382409098,0.5796898856323408,0.5035460811806738,0.37124701330278237,0.6028713472118352,0.2562294738803256,0.2366578015487017,0.3921305930064631,0.3112501578151003,0.358367322371979,0.17451768202947524,0.298007211993023,0.14762438929756388,0.33585964853268646,0.24843012908923257,0.5720846429903305,0.43648916270440763,0.2508959234599975,0.6036827960969905,0.28990223131693915,0.22759421135804553,0.21110733877708543,0.4323003513634778,0.5913346676140585,0.38602308201272567,0.41526040719734186,0.2680851435961433,0.5645776823530724,0.2571081231860283,0.8822995324779465,4.027360142829443e-06,3.0895250366394854e-05,0.00035218929060712684,0.039025574393047824,0.000974902067887158,0.07544295157171488,0.00028258824056614037,0.0006335517554041932,0.0009537875923170522,0.5833333333333333
blues.00003.wav,blues,0.5968204805254956,0.5428447533825683,0.6733220654727299,0.5623446902136694,0.3714788340853998,0.7293270217304059,0.05252711713774278,0.7333293857382751,0.7236788408668723,0.7993055995642976,0.7197586314764367,0.22100076502540522,0.5500663503391868,0.29197297844208614,0.6522097185796544,0.6438973940172587,0.396945677328652,0.640123387503322,0.20895132903953662,0.25310146690097435,0.28273196017939844,0.4658758070015784,0.5106514246646794,0.32063523603872546,0.48490574010550924,0.2761887210954095,0.4730880853280744,0.09085067044976634,0.5773244500449944,0.5367752750333453,0.4473728410945083,0.5870444997090198,0.38788654478413,0.4504676554511282,0.05777181628743448,0.5868615421051324,0.6524034734361723,0.5555186284366654,0.5971091633355877,0.3658216407500009,0.3641583492213702,0.17625921817118434,0.5096372200952561,0.5166821536722788,0.34015156950789605,0.5505554782063931,0.48432059599621324,0.21099782173711062,0.29641788908444916,0.4664335213710879,0.6958493043150197,0.2911153383170966,0.46763607789113604,0.29850574243126904,0.33849119671297845,0.1280733911081538,0.6176354432464013,0.7752306742810275,0.4257055025704911,0.6206232405627037,0.35362923281272396,0.25545489841944574,0.13018638105639652,0.5198819444055743,0.555205300203976,0.3765870801840978,0.5334602100609093,0.2743274786631861,0.31062926304463523,0.2921662525440539,0.5444856156023019,0.36732189559493167,0.3529602201082197,0.5473887108808344,0.31334817586043073,0.2921179526053711,0.14054576850528414,0.5589418713609391,0.7268916074601931,0.4953883189216741,0.5532035301604162,0.20830712166480653,0.6600738609423915,0.35501849873900876,0.6120104379173801,0.5102778545706304,0.3860617689231878,0.6439453930829582,0.258560607443604,0.2807651063810774,0.2737896421071544,0.9963707125239337,0.0003833984135168869,0.0009826831357114883,1.576111297786693e-05,7.165554116550036e-05,0.00042451253915755876,4.294264061442188e-06,0.00024806780723073916,0.00040888151377102365,0.00109003314847363,0.024390243902439046
blues.00004.wav,blues,0.6577871805790255,0.5114235533372795,0.6939974609599381,0.6192752616350398,0.3615468305015986,0.6674774232480286,0.049339066681158866,0.6350363170138963,0.46950103522685144,0.5706806717996371,0.6488030673392939,0.38836962174206363,0.32266973396913035,0.23830993408155215,0.34687347781634337,0.5097094885534753,0.2849646886797993,0.32179299834730346,0.25128850671819575,0.46287583116377023,0.13267936490240945,0.45231691090923365,0.5931351392106184,0.5249123841167993,0.4587608248632645,0.3236022161098702,0.5951583223861655,0.09970962033955683,0.03979235969152922,0.0784724835499313,0.21891706099457398,0.0602895849953915,0.44413330032057674,0.39384379530228736,0.14312046871120168,0.5865199992914151,0.7247664801748153,0.4936889860597512,0.5918517917366869,0.3471021117202235,0.4175880031412448,0.11141798306440232,0.11348647428416508,0.24402698609844165,0.08801282859045817,0.10789735580233561,0.29816980505779833,0.38038928348178375,0.2717701714206037,0.39184837598026995,0.5969388456696861,0.37695859585517416,0.3697571021400137,0.40733241179030427,0.5888058042817244,0.1716593940490506,0.34017541552598757,0.5752872448647903,0.394181635608011,0.32234603666492667,0.45878076598974515,0.3753492787785889,0.24990207224847344,0.4193417759683616,0.6556172556342753,0.41488005457675176,0.4289880885543129,0.3483551640802882,0.5191167251932333,0.09132856821219806,0.27198565241949935,0.4047528303902359,0.28562339130580044,0.2549998984747712,0.2209791754458789,0.5649825253282901,0.2986304924770441,0.39878656062980034,0.5094596501266659,0.41474203998972103,0.3880454954258329,0.39544790055994405,0.6085372851559646,0.20504855682190112,0.4440871808951268,0.44450862127709667,0.3875960828016928,0.45196661118066916,0.41750385971984627,0.38345293692516336,0.18493142864763684,0.9884297253924762,0.0031457488339651507,8.245292091744865e-05,0.0002897910383515081,2.406361573888606e-05,0.00027392280041212857,1.8034202252393787e-06,0.0001769571840538461,0.006534032138157106,0.0010415026557024079,0.43859649122807026
blues.00005.wav,blues,0.6260160840529401,0.3965648755577367,0.7297859996155079,0.5967281696551405,0.45011850546267473,0.6503840173441642,0.06289369488517418,0.6087587310550501,0.2175303457623196,0.6364973405473509,0.6711993289477647,0.9202002014695743,0.24574695416679265,0.22099189282879647,0.4556969886620994,0.549938482922565,0.47741518525135446,0.400328032310851,0.39800610544502396,0.5641015842052495,0.16156711108817112,0.5582895769180298,0.5074364358639031,0.7220398210079415,0.5517114191823865,0.6300562832440264,0.676429946102227,0.1415845626742356,0.1675150411580008,0.22455565080034606,0.49648400338432186,0.15664016288597932,0.48701269092779886,0.545837150071102,0.1630218190845232,0.6216262292252689,0.7323309920520252,0.6217404316369344,0.5993016732620233,0.5310506206639256,0.5257575301283838,0.12604501814058827,0.13611448401295784,0.2119969482715806,0.182921773501283,0.12354514495689922,0.43480036252452514,0.31952415904648757,0.46183335240603024,0.44095338217942076,0.7031225482410022,0.48808658134170124,0.4325197617723564,0.40149395628876045,0.526194997857491,0.21559356085344286,0.3873820745341769,0.49890866362365427,0.4155922309428163,0.3858092164651139,0.5297391030571881,0.22764141628817622,0.2835439542041661,0.3758422067713081,0.6625063714066735,0.3949665632540088,0.3635070228643119,0.3613028040251214,0.5819283876070679,0.1003677570758128,0.2929111593326629,0.2683852059908144,0.1122341812433503,0.29138969463511116,0.191365802184485,0.19142586304040768,0.29551218676089475,0.4069073134910618,0.4138692972628276,0.37731717147195715,0.4177574494538036,0.3311823038639264,0.42890774121528014,0.22903976549761412,0.39007370444361833,0.49937191258329117,0.3790649728582034,0.3860265462228518,0.3942471393938454,0.5152109979678672,0.22519629646532027,0.9776764809823566,1.0383766992246608e-06,0.00024931927122594385,0.0005475510598682197,0.00012087188503518209,2.2994958469233635e-06,2.1756652139484864e-06,6.165783456530416e-05,0.007842500217188035,0.013496105212000592,0.06306306306306309
blues.00006.wav,blues,0.5972058228067362,0.38236928076682697,0.7564793757148786,0.575542328704074,0.5581093371180599,0.6820506211232645,0.04453663520237607,0.6940165720313644,0.4615980845153613,0.7091684972560504,0.7470528497003601,0.7497542210938286,0.3272178475917857,0.12671641215853024,0.3065785117349068,0.3294934495046324,0.4428748355717805,0.27010480254292024,0.6080453102404415,0.5066789033544404,0.11805673034783386,0.5805248461518967,0.5668316378838065,0.7352102215266569,0.5578020509064093,0.6596645305389861,0.6706834987958521,0.09904582789866709,0.6739323405041313,0.030569539802043133,0.6304918998930558,0.8149684162370704,0.9999999999999999,0.28015861687494914,0.08986055086701186,0.40251906140122196,0.5334128566821239,0.5042879157908303,0.3894609629121345,0.6907678139983908,0.4599272662639281,0.04767135350114038,0.2032358629780574,0.28249710042849446,0.3208070607486222,0.20106721049901932,0.5469827527988484,0.44184500470352345,0.24153091557435705,0.3596755420649589,0.5642789457506042,0.3138946596608241,0.35439673590547727,0.37633273472039364,0.5115931863997105,0.1796505680443619,0.4841377708530726,0.5111324715786817,0.4201021456131064,0.4810179400113897,0.5114299853267149,0.18527518376220495,0.2918652953690618,0.2007699935952464,0.26283972840749603,0.4149816698350847,0.2141283634136536,0.5473312715776193,0.37460151782190126,0.28009728121622124,0.4307389351416755,0.3828173686904647,0.3100740339360749,0.43245173877232274,0.2582259396356949,0.2583561211206463,0.23093864720103294,0.3300711355333879,0.390855112677605,0.3221030669416086,0.3341402338906815,0.30104025134788154,0.526583264294535,0.21363713407537566,0.5094644392562597,0.36503358292569577,0.5326319615608094,0.5261944413930137,0.36264135536463415,0.20710435141034783,0.6856580954468342,0.988984585837205,4.249515114563908e-08,0.0019540848758162516,1.557239340596103e-07,0.00046157005419710304,6.735485790827837e-08,7.352758173477201e-07,1.7789680908755334e-06,0.008281970039056757,0.0003150093758737434,0.07407407407407407
blues.00007.wav,blues,0.6284031664521539,0.45832898400919464,0.7821976370371831,0.5836470603249149,0.4158247709315559,0.7156241808770837,0.062100406060196366,0.6767983474735503,0.4705316273645046,0.7130969180215956,0.6909262502719894,0.5344232814505572,0.3029684040961357,0.2279006122296378,0.42048888624584824,0.4854394600012313,0.40806333872059386,0.396785289985935,0.37364627091582114,0.43410911002867747,0.15311336103251266,0.6127103987442752,0.639946162329987,0.7257271170597067,0.612281727639716,0.5527377823813381,0.6237928825059192,0.09418411188464967,0.6069744746588178,0.3217919055642026,0.6002956548548597,0.6504526275870653,0.7317291109442778,0.4070318892524764,0.04093248034546437,0.5583829427137248,0.6452902027723977,0.6059908784787282,0.5569751246613932,0.41225852125712115,0.43408597571785457,0.21027304280367629,0.20492985324039953,0.30486595636068653,0.38054125608481554,0.2105406271671747,0.5264388323086682,0.4213659756315609,0.20760095837106815,0.46778052235689044,0.6278423903865703,0.5389195232329311,0.44073865245497407,0.5558722654200869,0.5934203009573381,0.16991052448227928,0.39398708431378193,0.41555447371716986,0.41856087119838015,0.37458906627797084,0.6544603004374363,0.32996442808439275,0.1732894888553958,0.24378551030740625,0.4204552827531655,0.3876488504055493,0.21244483014466264,0.6422974524560341,0.5263755815860701,0.06123566077215607,0.4201325241256751,0.09731067609514893,0.2723156712734271,0.4540354679427026,0.40273271111140807,0.0,0.4259380503533985,0.2392329021894421,0.34050360404686375,0.3223459522126322,0.24683254116809222,0.3735767236317715,0.5054119087084205,0.2528198983230819,0.577501465062108,0.3640164179386379,0.3676210644597214,0.604028883246971,0.4100360498678585,0.2028880345162869,0.20619009596041332,0.9298998971269397,2.0100059026834465e-07,0.06789167499219464,9.311672007172745e-08,3.259663597370803e-06,2.571022523263135e-07,4.0816066929585523e-07,3.819055454632446e-06,0.002143883672379446,5.650610920237199e-05,0.19047619047619052
blues.00008.wav,blues,0.727544232544172,0.6825504240807237,0.704069843909379,0.674140532037678,0.22842650532226713,0.7522323131959978,0.056694700115173684,0.5975339716388374,0.6146261080995442,0.4504719689235883,0.6018358428796435,0.20004972070477484,0.40913600630364544,0.1800316559550774,0.5171550632988091,0.4892970432018573,0.3491091382950056,0.4999232181548176,0.2650320953304204,0.31848892509605736,0.19986097229864977,0.6541585066390471,0.7091192661168687,0.6482418793052245,0.6444292002062723,0.336399867881163,0.687484756955118,0.15655400663317084,0.4408471394791942,0.3849023415355286,0.3245821991272537,0.4574621909645581,0.2828033580564082,0.3379727973292684,0.1497294713724601,0.6625858405429359,0.737935168188619,0.5072306311721109,0.6796457501988428,0.31330866605876134,0.30034795083036125,0.12640274566560017,0.2534598012467017,0.5919249273324139,0.35445948378428865,0.22723407617830738,0.1626227145927036,0.7073030511932873,0.6722769904647884,0.6483253572147359,0.8103535168122455,0.5009044066582435,0.6359985482358483,0.2770093464753991,0.40478060214849626,0.16962505921180598,0.4011937755152939,0.7118296807652944,0.2987383155802722,0.3730502843009297,0.11311623599238038,0.4537992079997051,0.24220377393176976,0.8436931148911687,0.8248121541214224,0.5737579934377667,0.8581492901755752,0.2250528944564743,0.39693954472282433,0.14757158662735137,0.4687398439571137,0.5584259077451543,0.2714111962711776,0.4575446967831309,0.1252483532230815,0.38734794175871073,0.20645810096649508,0.5816184679012055,0.5630974533284078,0.3238172739787674,0.5927621909714639,0.24856226270419113,0.31237580699560397,0.1976326165244531,0.3579703199393931,0.47961750961172633,0.3189209729570306,0.3459608637780434,0.2869179377611076,0.5493582186184652,0.28801687061922426,0.9258247244576985,7.0063342058472765e-06,0.0026892774466726822,0.015920174894239067,0.0028762012872413554,6.188931318464902e-05,0.02780648672510491,6.849389364483796e-05,0.0036957269742916,0.021050018673716427,0.13978494623655918
blues.00009.wav,blues,0.5715951864707909,0.5262839242653591,0.5960622946748624,0.536963054171944,0.3986373525055341,0.7192505026188227,0.025061708282666885,0.5772831705548012,0.3716343338191864,0.4889697185692351,0.5927417708489633,0.351206368204676,0.35537931863086003,0.26655983281309753,0.5178044233464922,0.5505584274840326,0.35625815170477626,0.527708165053178,0.4102651633619659,0.31391978761279604,0.08647117536343706,0.6112980095529215,0.7025789594481229,0.830683282618198,0.57675006058826,0.5478975694071886,0.7193220244772666,0.12487789783112176,0.22412099267950336,0.01074793796319018,0.2760480307043657,0.2836808633621335,0.6056786217004613,0.3657638462317391,0.06363969784391674,0.6030485667674917,0.5733062155751723,0.6559180613377125,0.6267807863974573,0.6618056111938249,0.305600272984392,0.1266020360963579,0.3819880377496843,0.3491282010683488,0.22353261031121707,0.38767513087052974,0.37059708083988585,0.23620713298196985,0.4627878686818855,0.49370651124088216,0.7115976601707877,0.3814103140141234,0.490609506065839,0.2723827371061106,0.4166753915983012,0.1704213551783077,0.3083661749391826,0.5729993674375645,0.31651086927399935,0.2780408198231826,0.37956597900977845,0.43277440838493164,0.17087441727704641,0.47816850503282804,0.6279471115765947,0.4617842074662811,0.45815427742146375,0.36532824556446847,0.5521358785663599,0.1402684585505272,0.4381749679451803,0.46709013807463967,0.20640295210588105,0.4286605216924805,0.22313772123366027,0.3046250297559938,0.12488381339637034,0.5495927104757451,0.5913155718521345,0.4228918283974759,0.5600500855287409,0.47342510090831946,0.44694388123566936,0.07733483405871641,0.6329951164267739,0.6606103953487108,0.486177705614843,0.6252646764606439,0.3702203355149917,0.4925179196101981,0.22602025386303812,0.9871067196508696,2.1715481580232314e-06,0.0048673094654319085,8.605995560998266e-05,0.0014658357091022981,4.086269320356652e-05,6.498490238259305e-06,1.3517086690370898e-05,0.0050151701466845675,0.0013958552540114689,0.125
